make	model	body style	year	mileage	engine	fuel type	number of owners	price
Mercedes-Benz	C-Class	C 250 Sport Sedan RWD	2014	71,628	1.8L Inline-4 Gas Turbocharged	Gas	3	10,900
Mercedes-Benz	E-Class	E 350 Coupe RWD	2014	61,375	3.5L V-6 Gas	Gas	2	16,888
Mercedes-Benz	E-Class	E 350 4MATIC Luxury Sedan	2014	97,227	3.5L V-6 Gas	Gas	2	14,977
Mercedes-Benz	E-Class	E 350 4MATIC Luxury Sedan	2014	65,330	3.5L V-6 Gas	Gas	3	16,997
Mercedes-Benz	E-Class	E 350 4MATIC Luxury Sedan	2014	125,333	3.5L V-6 Gas	Gas	2	12,785
Mercedes-Benz	E-Class	E 350 Sport Sedan RWD	2014	82,641	3.5L V-6 Gas	Gas	1	17,590
Mercedes-Benz	E-Class	E 350 4MATIC Luxury Sedan	2014	98,168	3.5L V-6 Gas	Gas	2	14,995
Mercedes-Benz	E-Class	E 350 4MATIC Luxury Sedan	2014	94,688	3.5L V-6 Gas	Gas	2	16,200
Mercedes-Benz	C-Class	C 250 Sport Sedan RWD	2014	104,090	1.8L Inline-4 Gas Turbocharged	Gas	3	11,995
Mercedes-Benz	CLS	CLS 550 RWD	2014	7,372	4.6L V-8 Gas Turbocharged	Gas	2	26,773
Mercedes-Benz	CLA	CLA 250 FWD	2014	51,616	2.0L Inline-4 Gas Turbocharged	Gas	2	15,251
Mercedes-Benz	E-Class	E 350 Sport Sedan RWD	2014	45,605	3.5L V-6 Gas	Gas	2	15,998
Mercedes-Benz	GLK	GLK 350 RWD	2014	84,055	3.5L V-6 Gas	Gas	2	15,000
Mercedes-Benz	C-Class	C 250 Sport Sedan RWD	2014	51,075	1.8L Inline-4 Gas Turbocharged	Gas	2	12,495
Mercedes-Benz	E-Class	E 350 4MATIC Luxury Sedan	2014	52,952	3.5L V-6 Gas	Gas	2	19,950
Mercedes-Benz	E-Class	E 350 Cabriolet RWD	2014	77,055	3.5L V-6 Gas	Gas	2	20,195
Mercedes-Benz	E-Class	E 350 4MATIC Luxury Sedan	2014	72,729	3.5L V-6 Gas	Gas	2	19,361
Mercedes-Benz	E-Class	E 350 Sport Sedan RWD	2014	100,821	3.5L V-6 Gas	Gas	3	13,343
Mercedes-Benz	E-Class	E 350 4MATIC Luxury Sedan	2014	59,264	3.5L V-6 Gas	Gas	3	18,298
Mercedes-Benz	GLK	GLK 350 4MATIC	2014	56,739	3.5L V-6 Gas	Gas	2	17,997
Mercedes-Benz	E-Class	E 350 Sport Sedan RWD	2014	41,925	3.5L V-6 Gas	Gas	2	19,998
Mercedes-Benz	GL	GL 450 4MATIC	2014	46,694	4.7L V-8 Gas Turbocharged	Gas	2	25,999
Mercedes-Benz	C-Class	C 300 4MATIC Sport Sedan	2014	68,549	3.5L V-6 Gas	Gas	2	14,500
Mercedes-Benz	C-Class	C 300 4MATIC Sport Sedan	2014	119,426	3.5L V-6 Gas	Gas	4	10,900
Mercedes-Benz	CLA	CLA 45 AMG 4MATIC	2014	79,003	2.0L Inline-4 Gas Turbocharged	Gas	2	23,900
Mercedes-Benz	GL	GL 450 4MATIC	2014	41,688	4.7L V-8 Gas Turbocharged	Gas	1	26,995
Mercedes-Benz	E-Class	E 350 4MATIC Luxury Sedan	2014	119,626	3.5L V-6 Gas	Gas	3	13,778
Mercedes-Benz	CLA	CLA 250 FWD	2014	63,718	2.0L Inline-4 Gas Turbocharged	Gas	3	12,999
Mercedes-Benz	E-Class	E 350 4MATIC Luxury Sedan	2014	96,152	3.5L V-6 Gas	Gas	3	14,928
Mercedes-Benz	E-Class	E 350 Sport Sedan RWD	2014	108,169	3.5L V-6 Gas	Gas	1	14,499
Mercedes-Benz	C-Class	C 250 Sport Sedan RWD	2014	83,226	1.8L Inline-4 Gas Turbocharged	Gas	3	11,981
Mercedes-Benz	E-Class	E 350 4MATIC Luxury Sedan	2014	85,113	3.5L V-6 Gas	Gas	2	17,000
Mercedes-Benz	E-Class	E 350 4MATIC Sport Sedan	2014	109,948	3.5L V-6 Gas	Gas	1	14,990
Mercedes-Benz	M-Class	ML 350 RWD	2014	51,286	3.5L V-6 Gas	Gas	1	20,990
Mercedes-Benz	GL	GL 450 4MATIC	2014	114,148	4.7L V-8 Gas Turbocharged	Gas	1	20,036
Mercedes-Benz	E-Class	E 350 4MATIC Luxury Sedan	2014	63,208	3.5L V-6 Gas	Gas	2	17,650
Mercedes-Benz	CLA	CLA 250 FWD	2014	40,136	2.0L Inline-4 Gas Turbocharged	Gas	1	20,590
Mercedes-Benz	E-Class	E 63 S AMG Sedan 4MATIC	2014	77,058	5.5L V-8 Gas Turbocharged	Gas	2	39,997
Mercedes-Benz	CLA	CLA 250 FWD	2014	105,788	2.0L Inline-4 Gas Turbocharged	Gas	1	11,900
Mercedes-Benz	C-Class	C 250 Luxury Sedan RWD	2014	130,829	1.8L Inline-4 Gas Turbocharged	Gas	3	6,995
Mercedes-Benz	C-Class	C 250 Sport Sedan RWD	2014	129,010	1.8L Inline-4 Gas Turbocharged	Gas	2	9,440
Mercedes-Benz	SL	SL 550 Roadster	2014	21,505	4.7L V-8 Gas Turbocharged	Gas	1	44,900
Mercedes-Benz	E-Class	E 350 4MATIC Luxury Sedan	2014	76,963	3.5L V-6 Gas	Gas	4	17,787
Mercedes-Benz	E-Class	E 350 Sport Sedan RWD	2014	47,661	3.5L V-6 Gas	Gas	1	20,000
Mercedes-Benz	E-Class	E 350 Sport Sedan RWD	2014	74,018	3.5L V-6 Gas	Gas	2	17,391
Mercedes-Benz	GLK	GLK 350 4MATIC	2014	96,154	3.5L V-6 Gas	Gas	3	15,990
Mercedes-Benz	E-Class	E 350 4MATIC Sport Sedan	2014	39,605	3.5L V-6 Gas	Gas	1	20,977
Mercedes-Benz	CLA	CLA 250 FWD	2014	118,987	2.0L Inline-4 Gas Turbocharged	Gas	2	12,500
Mercedes-Benz	E-Class	E 350 4MATIC Luxury Sedan	2014	32,127	3.5L V-6 Gas	Gas	2	20,980
Mercedes-Benz	C-Class	C 250 Sport Sedan RWD	2014	50,056	1.8L Inline-4 Gas Turbocharged	Gas	2	13,995
Mercedes-Benz	E-Class	E 350 Sport Sedan RWD	2014	86,056	3.5L V-6 Gas	Gas	2	14,499
Mercedes-Benz	C-Class	C 250 Sport Sedan RWD	2014	73,118	1.8L Inline-4 Gas Turbocharged	Gas	2	12,477
Mercedes-Benz	M-Class	ML 350 RWD	2014	134,106	3.5L V-6 Gas	Gas	2	14,988
Mercedes-Benz	C-Class	C 300 4MATIC Sport Sedan	2014	42,864	3.5L V-6 Gas	Gas	1	16,425
Mercedes-Benz	C-Class	C 250 Sport Sedan RWD	2014	122,187	1.8L Inline-4 Gas Turbocharged	Gas	2	9,976
Mercedes-Benz	E-Class	E 350 Cabriolet RWD	2014	23,859	3.5L V-6 Gas	Gas	2	27,500
Mercedes-Benz	E-Class	E 350 4MATIC Luxury Sedan	2014	72,860	3.5L V-6 Gas	Gas	2	17,987
Mercedes-Benz	C-Class	C 300 4MATIC Sport Sedan	2014	91,097	3.5L V-6 Gas	Gas	3	12,988
Mercedes-Benz	CLA	CLA 250 FWD	2014	53,800	2.0L Inline-4 Gas Turbocharged	Gas	1	18,180
Mercedes-Benz	E-Class	E 350 Sport Sedan RWD	2014	56,945	3.5L V-6 Gas	Gas	1	17,952
Mercedes-Benz	CLS	CLS 550 RWD	2014	54,368	4.6L V-8 Gas Turbocharged	Gas	2	27,990
Mercedes-Benz	CLA	CLA 250 4MATIC	2014	89,882	2.0L Inline-4 Gas Turbocharged	Gas	3	13,495
Mercedes-Benz	GLK	GLK 350 RWD	2014	57,030	3.5L V-6 Gas	Gas	1	18,450
Mercedes-Benz	E-Class	E 350 Sport Sedan RWD	2014	64,327	3.5L V-6 Gas	Gas	2	17,496
Mercedes-Benz	CLA	CLA 250 FWD	2014	91,001	2.0L Inline-4 Gas Turbocharged	Gas	3	14,990
Mercedes-Benz	GLK	GLK 250 BlueTEC 4MATIC	2014	71,197	2.2L Inline-4 Diesel Turbocharged	Diesel	3	16,990
Mercedes-Benz	CLS	CLS 550 4MATIC	2014	62,727	4.6L V-8 Gas Turbocharged	Gas	3	26,990
Mercedes-Benz	E-Class	E 350 4MATIC Sport Sedan	2014	65,015	3.5L V-6 Gas	Gas	2	19,500
Mercedes-Benz	CLS	CLS 550 RWD	2014	96,296	4.6L V-8 Gas Turbocharged	Gas	1	22,900
Mercedes-Benz	E-Class	E 350 4MATIC Luxury Sedan	2014	53,957	3.5L V-6 Gas	Gas	3	18,432
Mercedes-Benz	CLA	CLA 45 AMG 4MATIC	2014	36,938	2.0L Inline-4 Gas Turbocharged	Gas	2	30,990
Mercedes-Benz	E-Class	E 350 Cabriolet RWD	2014	39,526	3.5L V-6 Gas	Gas	2	26,990
Mercedes-Benz	E-Class	E 350 Sport Sedan RWD	2014	33,892	3.5L V-6 Gas	Gas	2	23,887
Mercedes-Benz	GL	GL 450 4MATIC	2014	110,221	4.7L V-8 Gas Turbocharged	Gas	2	16,998
Mercedes-Benz	CLA	CLA 250 FWD	2014	46,334	2.0L Inline-4 Gas Turbocharged	Gas	2	18,860
Mercedes-Benz	E-Class	E 350 4MATIC Luxury Sedan	2014	54,499	3.5L V-6 Gas	Gas	2	21,991
Mercedes-Benz	C-Class	C 250 Sport Sedan RWD	2014	61,381	1.8L Inline-4 Gas Turbocharged	Gas	2	12,900
Mercedes-Benz	CLA	CLA 250 FWD	2014	73,148	2.0L Inline-4 Gas Turbocharged	Gas	1	15,995
Mercedes-Benz	M-Class	ML 350 RWD	2014	93,890	3.5L V-6 Gas	Gas	2	15,900
Mercedes-Benz	E-Class	E 350 4MATIC Luxury Sedan	2014	59,879	3.5L V-6 Gas	Gas	3	19,995
Mercedes-Benz	E-Class	E 350 4MATIC Luxury Sedan	2014	55,920	3.5L V-6 Gas	Gas	4	21,549
Mercedes-Benz	E-Class	E 350 Sport Sedan RWD	2014	104,847	3.5L V-6 Gas	Gas	4	13,995
Mercedes-Benz	CLA	CLA 250 4MATIC	2014	46,330	2.0L Inline-4 Gas Turbocharged	Gas	3	18,490
Mercedes-Benz	GL	GL 450 4MATIC	2014	98,249	4.7L V-8 Gas Turbocharged	Gas	2	20,500
Mercedes-Benz	E-Class	E 350 Sport Sedan RWD	2014	89,836	3.5L V-6 Gas	Gas	2	16,499
Mercedes-Benz	GLA	GLA 45 AMG 4MATIC	2015	39,626	2.0L Inline-4 Gas Turbocharged	Gas	3	29,499
Mercedes-Benz	C-Class	C 350 Coupe RWD	2015	29,155	3.5L V-6 Gas	Gas	2	21,990
Mercedes-Benz	E-Class	E 350 Sport Sedan RWD	2015	50,244	3.5L V-6 Gas	Gas	2	22,495
Mercedes-Benz	GLA	GLA 250 4MATIC	2015	80,708	2.0L Inline-4 Gas Turbocharged	Gas	2	16,499
Mercedes-Benz	C-Class	C 300 Sedan 4MATIC	2015	71,172	2.0L Inline-4 Gas Turbocharged	Gas	2	17,900
Mercedes-Benz	M-Class	ML 350 4MATIC	2015	50,000	3.5L V-6 Gas	Gas	4	19,900
Mercedes-Benz	C-Class	C 300 Sedan 4MATIC	2015	29,568	2.0L Inline-4 Gas Turbocharged	Gas	2	20,990
Mercedes-Benz	Sprinter Passenger Van	2500 High Roof LWB RWD	2015	68,533	3.0L V-6 Diesel Turbocharged	Diesel	1	29,995
Mercedes-Benz	C-Class	C 300 Sedan 4MATIC	2015	29,257	2.0L Inline-4 Gas Turbocharged	Gas	3	20,990
Mercedes-Benz	SLK	SLK 250 Roadster	2015	47,101	1.8L Inline-4 Gas Turbocharged	Gas	1	19,995
Mercedes-Benz	GL	GL 550 4MATIC	2015	80,572	4.7L V-8 Gas Turbocharged	Gas	2	30,312
Mercedes-Benz	M-Class	ML 350 RWD	2015	41,396	3.5L V-6 Gas	Gas	2	20,900
Mercedes-Benz	E-Class	E 350 4MATIC Luxury Sedan	2015	58,560	3.5L V-6 Gas	Gas	2	19,500
Mercedes-Benz	GLA	GLA 250 FWD	2015	13,840	2.0L Inline-4 Gas Turbocharged	Gas	2	19,888
Mercedes-Benz	S-Class	S 63 AMG 4MATIC Sedan	2015	51,297	5.5L V-8 Gas Turbocharged	Gas	1	56,994
Mercedes-Benz	Sprinter Passenger Van	2500 High Roof LWB RWD	2015	70,714	3.0L V-6 Diesel Turbocharged	Diesel	1	27,995
Mercedes-Benz	C-Class	C 300 Sedan 4MATIC	2015	42,870	2.0L Inline-4 Gas Turbocharged	Gas	4	17,991
Mercedes-Benz	C-Class	C 300 Sedan 4MATIC	2015	49,395	2.0L Inline-4 Gas Turbocharged	Gas	3	18,995
Mercedes-Benz	S-Class	S 550 4MATIC Sedan	2015	38,602	4.6L V-8 Gas Turbocharged	Gas	2	44,450
Mercedes-Benz	C-Class	C 300 Sedan 4MATIC	2015	60,711	2.0L Inline-4 Gas Turbocharged	Gas	3	17,991
Mercedes-Benz	E-Class	E 350 4MATIC Luxury Sedan	2015	71,290	3.5L V-6 Gas	Gas	2	19,315
Mercedes-Benz	GLA	GLA 250 4MATIC	2015	57,465	2.0L Inline-4 Gas Turbocharged	Gas	3	17,698
Mercedes-Benz	CLA	CLA 250 FWD	2015	63,436	2.0L Inline-4 Gas Turbocharged	Gas	3	16,548
Mercedes-Benz	C-Class	C 300 Sedan 4MATIC	2015	75,690	2.0L Inline-4 Gas Turbocharged	Gas	3	17,700
Mercedes-Benz	M-Class	ML 350 RWD	2015	76,869	3.5L V-6 Gas	Gas	1	18,805
Mercedes-Benz	GLK	GLK 350 RWD	2015	45,502	3.5L V-6 Gas	Gas	2	19,985
Mercedes-Benz	E-Class	E 350 Sport Sedan RWD	2015	70,490	3.5L V-6 Gas	Gas	2	20,988
Mercedes-Benz	GLK	GLK 350 4MATIC	2015	58,571	3.5L V-6 Gas	Gas	2	20,585
Mercedes-Benz	M-Class	ML 250 BlueTEC 4MATIC	2015	130,561	2.1L Inline-4 Diesel Turbocharged	Diesel	2	16,995
Mercedes-Benz	M-Class	ML 350 4MATIC	2015	104,721	3.5L V-6 Gas	Gas	1	15,750
Mercedes-Benz	SLK	SLK 250 Roadster	2015	35,152	1.8L Inline-4 Gas Turbocharged	Gas	3	22,992
Mercedes-Benz	GLA	GLA 250 4MATIC	2015	42,076	2.0L Inline-4 Gas Turbocharged	Gas	2	17,590
Mercedes-Benz	GLK	GLK 350 RWD	2015	83,014	3.5L V-6 Gas	Gas	2	15,995
Mercedes-Benz	GLA	GLA 250 4MATIC	2015	65,812	2.0L Inline-4 Gas Turbocharged	Gas	2	16,991
Mercedes-Benz	C-Class	C 300 Sedan RWD	2015	47,083	2.0L Inline-4 Gas Turbocharged	Gas	2	14,995
Mercedes-Benz	S-Class	S 550 Sedan RWD	2015	76,909	4.6L V-8 Gas Turbocharged	Gas	2	36,990
Mercedes-Benz	M-Class	ML 350 4MATIC	2015	65,914	3.5L V-6 Gas	Gas	4	22,991
Mercedes-Benz	GL	GL 450 4MATIC	2015	102,906	3.0L V-6 Gas Turbocharged	Gas	1	19,498
Mercedes-Benz	S-Class	S 550 4MATIC Sedan	2015	22,692	4.6L V-8 Gas Turbocharged	Gas	1	45,753
Mercedes-Benz	GLK	GLK 350 RWD	2015	72,376	3.5L V-6 Gas	Gas	3	15,883
Mercedes-Benz	S-Class	S 550 4MATIC Sedan	2015	74,119	4.6L V-8 Gas Turbocharged	Gas	2	38,995
Mercedes-Benz	GL	GL 450 4MATIC	2015	79,360	3.0L V-6 Gas Turbocharged	Gas	1	20,966
Mercedes-Benz	C-Class	C 250 Coupe RWD	2015	84,221	1.8L Inline-4 Gas Turbocharged	Gas	4	13,295
Mercedes-Benz	C-Class	C 300 Sedan RWD	2015	52,501	2.0L Inline-4 Gas Turbocharged	Gas	2	17,997
Mercedes-Benz	GLK	GLK 350 RWD	2015	49,424	3.5L V-6 Gas	Gas	3	17,594
Mercedes-Benz	C-Class	C 300 Sedan 4MATIC	2015	101,001	2.0L Inline-4 Gas Turbocharged	Gas	2	15,477
Mercedes-Benz	GLK	GLK 350 4MATIC	2015	80,500	3.5L V-6 Gas	Gas	3	17,459
Mercedes-Benz	S-Class	S 550 Sedan RWD	2015	75,255	4.6L V-8 Gas Turbocharged	Gas	2	36,996
Mercedes-Benz	CLA	CLA 250 FWD	2015	41,139	2.0L Inline-4 Gas Turbocharged	Gas	1	19,200
Mercedes-Benz	G-Class	G 550 4MATIC	2015	24,930	5.5L V-8 Gas	Gas	3	69,000
Mercedes-Benz	M-Class	ML 350 RWD	2015	79,710	3.5L V-6 Gas	Gas	1	17,990
Mercedes-Benz	SL	SL 400 Roadster	2015	16,193	3.0L V-6 Gas Turbocharged	Gas	2	41,911
Mercedes-Benz	C-Class	C 300 Sedan 4MATIC	2015	59,206	2.0L Inline-4 Gas Turbocharged	Gas	2	17,999
Mercedes-Benz	Sprinter Cargo Van	2500 Standard Roof SWB RWD	2015	46,878	2.1L Inline-4 Diesel Turbocharged	Diesel	2	24,900
Mercedes-Benz	C-Class	C 300 Sedan 4MATIC	2015	42,647	2.0L Inline-4 Gas Turbocharged	Gas	3	19,867
Mercedes-Benz	SL	SL 550 Roadster	2015	17,269	4.7L V-8 Gas Turbocharged	Gas	2	44,999
Mercedes-Benz	SL	SL 400 Roadster	2015	38,031	3.0L V-6 Gas Turbocharged	Gas	2	34,500
Mercedes-Benz	GLA	GLA 250 FWD	2015	87,893	2.0L Inline-4 Gas Turbocharged	Gas	4	14,985
Mercedes-Benz	C-Class	C 300 Sedan 4MATIC	2015	68,633	2.0L Inline-4 Gas Turbocharged	Gas	3	19,598
Mercedes-Benz	Sprinter Cargo Van	2500 Standard Roof SWB RWD	2015	141,393	2.1L Inline-4 Diesel Turbocharged	Diesel	1	18,477
Mercedes-Benz	C-Class	C 300 Sedan 4MATIC	2015	34,001	2.0L Inline-4 Gas Turbocharged	Gas	4	21,900
Mercedes-Benz	GL	GL 450 4MATIC	2015	90,916	3.0L V-6 Gas Turbocharged	Gas	2	21,988
Mercedes-Benz	Sprinter Cargo Van	2500 Standard Roof SWB RWD	2015	127,119	2.1L Inline-4 Diesel Turbocharged	Diesel	1	20,477
Mercedes-Benz	C-Class	C 300 Sedan RWD	2015	76,410	2.0L Inline-4 Gas Turbocharged	Gas	1	17,000
Mercedes-Benz	GL	GL 450 4MATIC	2015	63,169	3.0L V-6 Gas Turbocharged	Gas	2	26,500
Mercedes-Benz	M-Class	ML 350 4MATIC	2015	60,302	3.5L V-6 Gas	Gas	3	20,499
Mercedes-Benz	GLK	GLK 350 RWD	2015	61,434	3.5L V-6 Gas	Gas	2	17,900
Mercedes-Benz	E-Class	E 350 4MATIC Luxury Sedan	2015	64,123	3.5L V-6 Gas	Gas	2	19,892
Mercedes-Benz	C-Class	C 300 Sedan 4MATIC	2015	27,974	2.0L Inline-4 Gas Turbocharged	Gas	2	20,990
Mercedes-Benz	M-Class	ML 350 4MATIC	2015	88,031	3.5L V-6 Gas	Gas	3	20,242
Mercedes-Benz	CLA	CLA 250 FWD	2015	32,065	2.0L Inline-4 Gas Turbocharged	Gas	2	19,500
Mercedes-Benz	GLA	GLA 250 4MATIC	2015	49,788	2.0L Inline-4 Gas Turbocharged	Gas	2	17,951
Mercedes-Benz	E-Class	E 350 Sport Sedan RWD	2015	75,710	3.5L V-6 Gas	Gas	2	20,588
Mercedes-Benz	GLK	GLK 350 RWD	2015	81,000	3.5L V-6 Gas	Gas	2	17,000
Mercedes-Benz	M-Class	ML 350 4MATIC	2015	92,567	3.5L V-6 Gas	Gas	2	17,990
Mercedes-Benz	GLK	GLK 350 RWD	2015	54,094	3.5L V-6 Gas	Gas	2	17,980
Mercedes-Benz	S-Class	S 550 4MATIC Sedan	2015	62,984	4.6L V-8 Gas Turbocharged	Gas	2	41,991
Mercedes-Benz	GL	GL 450 4MATIC	2015	40,844	3.0L V-6 Gas Turbocharged	Gas	1	29,880
Mercedes-Benz	S-Class	S 550 4MATIC Sedan	2015	80,884	4.6L V-8 Gas Turbocharged	Gas	3	36,990
Mercedes-Benz	GLA	GLA 250 4MATIC	2015	40,869	2.0L Inline-4 Gas Turbocharged	Gas	3	19,900
Mercedes-Benz	CLA	CLA 250 FWD	2015	100,932	2.0L Inline-4 Gas Turbocharged	Gas	2	13,299
Mercedes-Benz	C-Class	C 300 Sedan 4MATIC	2015	71,393	2.0L Inline-4 Gas Turbocharged	Gas	2	18,975
Mercedes-Benz	GLA	GLA 250 4MATIC	2015	75,145	2.0L Inline-4 Gas Turbocharged	Gas	2	18,248
Mercedes-Benz	CLA	CLA 250 4MATIC	2015	85,272	2.0L Inline-4 Gas Turbocharged	Gas	2	16,000
Mercedes-Benz	M-Class	ML 350 4MATIC	2015	56,614	3.5L V-6 Gas	Gas	2	22,988
Mercedes-Benz	GLK	GLK 350 RWD	2015	64,422	3.5L V-6 Gas	Gas	2	17,899
Mercedes-Benz	GL	GL 550 4MATIC	2015	75,450	4.7L V-8 Gas Turbocharged	Gas	1	31,000
Mercedes-Benz	CLA	CLA 250 FWD	2015	19,338	2.0L Inline-4 Gas Turbocharged	Gas	1	17,788
Mercedes-Benz	C-Class	C 300 Sedan RWD	2015	58,415	2.0L Inline-4 Gas Turbocharged	Gas	2	15,495
Mercedes-Benz	GLK	GLK 350 RWD	2015	42,553	3.5L V-6 Gas	Gas	1	19,744
Mercedes-Benz	C-Class	C 300 Sedan RWD	2015	65,067	2.0L Inline-4 Gas Turbocharged	Gas	4	17,995
Mercedes-Benz	M-Class	ML 350 4MATIC	2015	42,127	3.5L V-6 Gas	Gas	3	20,995
Mercedes-Benz	C-Class	C 250 Coupe RWD	2015	62,771	1.8L Inline-4 Gas Turbocharged	Gas	2	16,981
Mercedes-Benz	C-Class	C 300 Sedan 4MATIC	2015	67,593	2.0L Inline-4 Gas Turbocharged	Gas	3	19,990
Mercedes-Benz	GLA	GLA 250 4MATIC	2015	40,018	2.0L Inline-4 Gas Turbocharged	Gas	2	19,991
Mercedes-Benz	GLK	GLK 350 RWD	2015	95,818	3.5L V-6 Gas	Gas	1	14,995
Mercedes-Benz	M-Class	ML 350 4MATIC	2015	81,358	3.5L V-6 Gas	Gas	2	20,190
Mercedes-Benz	C-Class	C 300 Sedan RWD	2015	85,001	2.0L Inline-4 Gas Turbocharged	Gas	5	17,980
Mercedes-Benz	C-Class	C 300 Sedan 4MATIC	2015	93,222	2.0L Inline-4 Gas Turbocharged	Gas	2	18,461
Mercedes-Benz	M-Class	ML 350 RWD	2015	32,853	3.5L V-6 Gas	Gas	3	24,773
Mercedes-Benz	GLC	GLC 300 4MATIC	2016	73,578	2.0L Inline-4 Gas Turbocharged	Gas	2	22,999
Mercedes-Benz	GLE	GLE 350 RWD	2016	43,599	3.5L V-6 Gas	Gas	3	28,990
Mercedes-Benz	GLC	GLC 300 4MATIC	2016	61,847	2.0L Inline-4 Gas Turbocharged	Gas	1	23,997
Mercedes-Benz	GLC	GLC 300 RWD	2016	97,008	2.0L Inline-4 Gas Turbocharged	Gas	1	18,212
Mercedes-Benz	C-Class	C 300 4MATIC Sedan	2016	121,320	2.0L Inline-4 Gas Turbocharged	Gas	2	16,261
Mercedes-Benz	Sprinter Cargo Van	2500 Standard Roof SWB RWD	2016	75,970	3.0L V-6 Diesel Turbocharged	Diesel	1	25,999
Mercedes-Benz	Metris Passenger Van	Standard Roof 126" Wheelbase	2016	63,471	2.0L Inline-4 Gas Turbocharged	Gas	2	16,995
Mercedes-Benz	C-Class	C 300 Sedan RWD	2016	52,113	2.0L Inline-4 Gas Turbocharged	Gas	3	18,995
Mercedes-Benz	GLA	GLA 250 FWD	2016	43,389	2.0L Inline-4 Gas Turbocharged	Gas	2	15,300
Mercedes-Benz	E-Class	E 350 4MATIC Luxury Sedan	2016	77,551	3.5L V-6 Gas	Gas	3	19,900
Mercedes-Benz	C-Class	C 300 Sedan RWD	2016	55,332	2.0L Inline-4 Gas Turbocharged	Gas	1	20,000
Mercedes-Benz	E-Class	E 350 4MATIC Luxury Sedan	2016	67,951	3.5L V-6 Gas	Gas	2	20,000
Mercedes-Benz	C-Class	C 300 Sedan RWD	2016	40,522	2.0L Inline-4 Gas Turbocharged	Gas	3	18,999
Mercedes-Benz	S-Class	S 550 4MATIC Sedan	2016	44,900	4.6L V-8 Gas Turbocharged	Gas	2	37,996
Mercedes-Benz	C-Class	C 300 Sedan RWD	2016	91,194	2.0L Inline-4 Gas Turbocharged	Gas	2	16,691
Mercedes-Benz	C-Class	C 300 Sedan RWD	2016	30,895	2.0L Inline-4 Gas Turbocharged	Gas	2	20,988
Mercedes-Benz	Metris Passenger Van	Standard Roof 126" Wheelbase	2016	49,001	2.0L Inline-4 Gas Turbocharged	Gas	3	18,998
Mercedes-Benz	GLE	GLE 350 RWD	2016	14,010	3.5L V-6 Gas	Gas	2	27,466
Mercedes-Benz	GL	GL 450 4MATIC	2016	27,895	3.0L V-6 Gas Turbocharged	Gas	2	36,900
Mercedes-Benz	C-Class	C 300 Sedan RWD	2016	58,535	2.0L Inline-4 Gas Turbocharged	Gas	1	20,265
Mercedes-Benz	GL	GL 450 4MATIC	2016	83,968	3.0L V-6 Gas Turbocharged	Gas	2	25,797
Mercedes-Benz	GLA	GLA 250 4MATIC	2016	14,333	2.0L Inline-4 Gas Turbocharged	Gas	2	22,900
Mercedes-Benz	C-Class	C 300 Sedan RWD	2016	49,000	2.0L Inline-4 Gas Turbocharged	Gas	2	19,000
Mercedes-Benz	C-Class	C 300 4MATIC Sedan	2016	81,561	2.0L Inline-4 Gas Turbocharged	Gas	1	19,950
Mercedes-Benz	E-Class	E 350 Sport Sedan RWD	2016	79,229	3.5L V-6 Gas	Gas	2	20,999
Mercedes-Benz	CLA	CLA 250 FWD	2016	70,246	2.0L Inline-4 Gas Turbocharged	Gas	2	16,991
Mercedes-Benz	C-Class	C 300 4MATIC Sedan	2016	41,556	2.0L Inline-4 Gas Turbocharged	Gas	2	20,995
Mercedes-Benz	C-Class	C 300 4MATIC Sedan	2016	74,057	2.0L Inline-4 Gas Turbocharged	Gas	2	18,999
Mercedes-Benz	Sprinter Cargo Van	3500 High Roof LWB RWD	2016	72,100	2.1L Inline-4 Diesel Turbocharged	Diesel	1	34,900
Mercedes-Benz	E-Class	E 350 Sport Sedan RWD	2016	81,069	3.5L V-6 Gas	Gas	2	21,149
Mercedes-Benz	Metris Passenger Van	Standard Roof 126" Wheelbase	2016	64,838	2.0L Inline-4 Gas Turbocharged	Gas	1	16,495
Mercedes-Benz	C-Class	C 300 Sedan RWD	2016	103,672	2.0L Inline-4 Gas Turbocharged	Gas	2	17,000
Mercedes-Benz	GLC	GLC 300 RWD	2016	49,831	2.0L Inline-4 Gas Turbocharged	Gas	1	22,795
Mercedes-Benz	GLC	GLC 300 RWD	2016	61,792	2.0L Inline-4 Gas Turbocharged	Gas	2	21,990
Mercedes-Benz	GLA	GLA 250 FWD	2016	41,596	2.0L Inline-4 Gas Turbocharged	Gas	1	19,490
Mercedes-Benz	Metris Passenger Van	Standard Roof 126" Wheelbase	2016	89,425	2.0L Inline-4 Gas Turbocharged	Gas	1	13,325
Mercedes-Benz	C-Class	C 300 4MATIC Sedan	2016	42,799	2.0L Inline-4 Gas Turbocharged	Gas	2	21,990
Mercedes-Benz	S-Class	Maybach S 600 Sedan RWD	2016	15,702	6.0L V-12 Gas Turbocharged	Gas	2	84,999
Mercedes-Benz	C-Class	C 300 4MATIC Sedan	2016	45,583	2.0L Inline-4 Gas Turbocharged	Gas	1	21,282
Mercedes-Benz	E-Class	E 350 Sport Sedan RWD	2016	52,233	3.5L V-6 Gas	Gas	1	22,595
Mercedes-Benz	C-Class	C 300 4MATIC Sedan	2016	43,467	2.0L Inline-4 Gas Turbocharged	Gas	3	19,000
